address,pc
12460,116
16424,104
6364,100
20244,112
2184,116
23908,104
5904,108
21408,112
11508,104
8660,116
23976,116
17860,104
16840,112
19340,108
7544,112
4932,104
14784,112
23968,100
25856,100
17328,116
8096,112
24152,108
24968,108
7100,104
30896,100
21496,116
14504,100
30424,108
26756,100
9160,100
2436,108
32284,100
6368,104
8888,112
29728,108
27464,116
10124,112
6488,112
26744,108
2144,108
14236,112
29140,104
23768,100
24072,116
23504,100
26092,108
12436,100
29800,100
13900,116
1396,100
21856,104
8252,116
13448,100
13576,116
14152,104
21532,104
184,108
9480,104
16424,104
7204,100
8636,100
23476,104
21216,100
11416,108
3432,104
27588,116
7448,100
31208,112
23724,116
7144,112
14516,116
2840,116
19764,112
2040,100
31388,112
27936,100
32128,112
4816,100
21108,116
9720,100
8268,108
21308,112
19324,112
28192,100
7496,116
14088,112
29592,104
27116,108
29720,112
27260,100
20480,112
20480,108
24528,104
31080,100
5976,100
6108,112
6328,108
8524,116
3928,116
21600,100
26920,108
27716,100
18848,116
20476,108
6788,116
13940,104
31600,104
7092,108
24088,100
18256,116
14820,112
1720,116
17524,100
11820,108
20248,108
23004,100
11888,104
26264,100
9296,100
6012,116
14096,112
27512,112
22340,104
24248,108
21256,116
5564,100
10196,104
3260,100
17832,112
27788,112
28968,112
17900,104
7456,108
28172,100
18560,116
31888,116
20212,100
14448,112
3588,100
13396,108
13840,104
16744,108
21500,100
504,112
28220,104
8464,112
15080,116
23208,100
26020,100
28588,100
30128,100
20516,116
28132,116
26504,112
18972,100
26544,100
21284,104
30152,108
5772,112
6936,104
28552,116
26240,116
5152,112
20332,108
14520,108
11016,100
7472,116
12704,108
23008,104
15484,100
9596,108
12928,104
10016,100
11608,112
30404,116
29416,116
21180,108
9892,112
4472,112
28980,108
18000,116
3680,108
4860,108
30260,112
2464,100
24164,108
5028,100
25196,112
2688,112
12336,108
31168,116
9884,100
29524,100
22504,100
11308,100
16236,112
28796,116
10400,108
24432,108
25388,112
22172,116
3428,108
4316,108
6192,116
25332,108
16512,116
9852,108
5340,116
9268,108
20328,112
8448,116
5552,108
24684,108
8372,116
6124,112
23712,100
23760,108
11812,104
22392,112
12580,104
9012,104
5056,108
6628,116
2472,108
8588,116
24688,104
10632,104
10848,112
2860,112
23872,104
29108,116
18672,112
15332,116
15672,108
30736,104
24104,116
28872,112
18464,112
27436,104
13084,116
9068,108
3416,112
24324,116
6720,116
8168,108
5496,104
17876,112
9656,112
6008,104
29564,108
1744,112
3488,112
24504,104
25304,100
24568,104
1844,108
6492,108
9568,104
2508,108
30960,104
30740,112
344,100
1244,108
14132,104
27736,100
18880,104
19736,100
3128,104
27512,116
29956,100
7264,112
1076,116
15852,104
19088,112
100,116
23120,104
27300,104
5608,116
23632,100
1332,112
30808,100
25352,108
16620,100
23400,100
22596,104
6792,116
21788,104
2904,108
22184,104
30448,112
11944,104
4132,112
2420,108
13208,100
13072,100
20680,108
26096,116
31024,108
2396,104
18748,108
3132,108
17904,100
24116,112
26212,112
25336,108
12240,112
32604,108
17476,100
27820,100
28220,116
11824,116
19252,108
6720,100
21488,108
20084,112
27924,104
29088,108
29300,100
23104,116
28504,108
3756,100
26620,108
10484,100
9356,116
28716,100
8272,100
15464,108
23732,112
2120,116
10052,112
24308,108
29092,100
9020,116
24048,112
20600,108
16356,100
1696,104
32704,116
25360,116
7716,108
17056,112
14060,116
18712,112
13116,100
8892,100
29624,104
29168,100
20944,108
4252,116
19028,108
10320,104
23688,116
14692,100
13168,104
15512,112
1720,108
24176,112
8504,116
5648,100
20268,112
31368,116
26920,112
4832,104
20776,100
29488,112
22576,104
11924,104
28352,116
3628,100
10028,108
10788,104
21144,104
22676,116
18612,100
16420,104
17984,104
19844,116
6120,116
11048,116
10104,104
22124,116
2696,100
5320,100
17344,104
27300,116
1984,112
18980,108
31648,104
26612,108
29720,100
3924,104
28808,112
31732,112
13368,108
9412,108
20924,108
26128,104
24280,116
6956,108
15840,112
8028,108
29464,104
9232,100
3316,108
25172,116
27400,104
10464,108
20492,104
10440,112
30592,112
20220,112
1516,100
25768,116
29964,104
14096,116
23124,100
3312,108
32432,116
30840,108
532,100
28240,104
17332,108
26424,108
2964,112
3352,116
12756,108
18912,100
25316,116
29512,116
18328,116
7784,104
6336,112
24456,108
23960,104
13044,116
26304,116
2636,100
2548,104
21824,112
29948,104
9160,108
20872,104
25752,116
19608,116
22044,116
32100,116
19644,112
1088,108
21708,100
27296,116
20160,100
31100,108
14912,100
31484,104
24916,104
15872,100
7200,104
1240,112
20556,112
9924,112
13360,112
30904,100
9048,116
13588,116
21300,112
24692,108
11348,112
22432,116
23216,108
31728,104
16152,108
19560,104
19504,108
13584,112
20776,112
22856,116
17920,108
7984,116
24880,112
22616,104
19032,100
18848,100
22696,112
16804,112
14020,104
17768,116
17800,104
7156,116
15680,104
3324,116
14788,104
3440,100
27084,108
30956,100
9008,100
10348,112
31172,112
13068,108
21048,108
3876,100
15216,116
2444,104
27384,104
2380,112
32464,104
18968,100
604,108
7032,108
18648,112
32368,104
30672,108
12636,100
21668,104
30072,108
12200,100
22092,108
12656,104
26572,112
21488,100
26268,100
12108,104
31288,108
16256,100
17088,112
15432,112
17496,108
19788,116
748,108
23560,104
4068,100
30500,108
10464,112
20380,100
19332,108
14472,104
8752,112
10036,112
24484,112
30856,116
14312,104
5364,116
29276,116
23708,100
7352,100
13248,116
9820,104
21500,116
28956,100
13460,116
32032,100
29192,100
29716,104
27224,112
3780,116
30300,108
1424,112
16676,100
14280,116
4784,100
27764,108
4176,116
3948,100
30936,100
18812,112
11792,104
27548,108
25064,112
24736,112
5256,116
8712,108
7772,104
25756,116
8344,104
224,100
19552,112
27792,116
24856,104
16220,112
22684,104
18064,104
7392,100
27472,116
1024,104
13504,100
6612,116
2200,112
3188,104
2896,112
28764,104
14236,100
9180,116
18956,104
20896,116
21012,104
19776,104
14484,112
19692,108
3992,116
11476,112
32480,100
22568,112
20888,112
26752,104
19652,112
12048,116
31032,104
14768,108
9460,112
3776,116
27044,112
8784,112
15912,108
13324,108
5180,112
24316,100
12480,100
17592,112
2588,100
12328,116
14220,112
13688,108
19868,100
13880,104
7688,112
15896,116
13400,112
15684,116
21076,108
24944,112
23544,108
17140,108
32588,112
6460,112
20984,104
24292,108
27124,100
14500,104
1060,108
27364,108
9988,104
21616,104
24892,116
16104,112
22120,108
32020,112
30200,104
23080,104
9172,116
32000,104
3848,116
2216,100
3176,100
27024,104
15164,100
9896,100
14332,116
29884,108
3960,116
31664,112
1028,100
26956,100
1096,116
18004,116
18788,100
28216,104
7012,100
9756,104
12576,116
16540,108
17516,112
5176,108
26608,112
15936,104
19656,100
2076,100
26560,112
24716,116
31192,100
616,104
5416,112
28436,108
6248,116
2788,104
13852,116
31160,108
3048,100
18372,116
2156,104
20608,100
13576,116
9448,112
5040,108
10644,116
15756,116
25500,116
21740,112
9168,100
22664,100
6400,112
15212,100
22320,116
25996,108
1940,108
29524,112
14948,108
24600,112
12172,116
24908,100
19356,104
4816,100
17560,104
24900,104
25532,108
23636,100
5996,100
20200,112
23584,108
6696,104
5720,104
28244,112
26740,100
1720,100
23192,116
6096,116
21260,112
808,108
27116,112
5548,116
15908,116
11112,112
11108,104
17620,108
17588,112
9560,100
10956,112
18084,112
19644,112
5040,108
16492,104
32492,116
12812,112
7008,104
19964,100
25932,108
24896,108
28848,108
28220,116
8920,108
21012,116
13160,112
20588,104
26096,108
19100,112
15884,108
24644,108
25748,108
7460,116
13092,116
11788,116
1760,112
13736,112
19092,100
26812,112
9120,108
15860,108
10100,112
24704,100
29428,116
31404,116
26264,116
27412,116
2408,108
5568,100
16268,108
10900,116
2900,116
26188,108
28208,100
688,100
16956,104
14484,112
24516,112
30344,116
9876,108
1608,112
6848,108
27260,100
7604,104
22828,108
22480,112
13556,116
31648,108
31204,100
28712,112
20900,100
19676,100
7540,100
22480,100
10768,104
11432,116
10492,108
27940,112
15192,112
12088,104
28320,112
1912,116
12928,112
28148,112
288,104
13484,108
4100,116
6668,116
12252,108
21360,104
29984,100
17192,112
20536,116
25468,116
25724,116
7484,108
23064,112
11304,108
5552,104
20524,100
15632,108
7664,104
24464,104
25456,112
9032,116
25144,112
12172,112
11352,116
10932,112
18928,104
12260,108
29556,116
3512,108
628,112
8944,104
25160,116
32436,112
32224,112
29088,112
10960,100
2020,104
19140,100
18012,104
18916,104
29968,116
32460,116
7416,116
7484,108
24040,116
2724,112
14320,112
6708,104
19508,100
29472,108
22844,100
28772,100
15528,104
22976,116
28060,104
9124,104
13560,100
22988,116
18420,116
11032,108
19176,108
17520,116
6240,104
26972,100
18172,104
8696,104
9584,108
16220,112
32076,104
17608,112
24584,112
4948,100
26400,116
18232,108
29796,112
21448,116
160,100
30044,108
4148,116
26064,104
28156,104
32420,108
21156,108
22132,116
8556,116
31804,108
3172,100
6524,112
1064,100
10352,112
29916,100
28036,104
8644,108
10416,108
6116,108
16408,100
24368,104
3392,112
20020,104
28128,100
6236,100
13984,112
5104,104
14820,116
29164,100
528,108
7900,112
8660,112
4640,104
25104,100
6712,100
20532,108
19608,104
25080,104
9360,100
552,116
10752,112
23012,104
9920,112
28992,104
5680,100
9172,100
25164,108
28140,108
9160,104
18148,100
16260,116
18672,100
19768,104
12360,112
19368,100
15684,112
25288,100
15796,112
4652,116
788,108
20740,104
25348,116
27580,108
11320,112
4780,100
4424,100
17180,104
2608,100
26080,116
18772,116
27224,112
26360,100
10004,108
5476,108
5176,116
13316,104
21412,112
4332,108
28668,104
3792,104
5648,112
7600,112
3604,108
11508,100
828,104
740,104
32532,108
16988,104
24368,104
17612,100
1920,108
28136,108
4184,108
5048,112
29828,116
23600,100
32740,116
10936,108
10308,108
6740,116
7556,104
168,100
804,104
3012,112
23852,112
9832,104
2316,116
27480,104
21088,104
27276,108
17776,100
24432,100
3448,104
14624,116
3008,112
4516,112
18500,108
21448,100
29932,100
24176,104
19108,116
19916,116
15896,112
24132,116
32332,104
16064,104
416,112
1564,104
22700,100
21952,100
24656,108
6812,104
15608,112
32244,100
9328,108
6096,100
15168,116
27068,108
30044,100
6260,116
8748,112
4904,116
4080,112
8564,104
19112,108
20644,112
21380,108
29668,108
15308,100
13284,104
7140,104
6924,104
29460,112
20580,112
7912,116
23480,104
29616,108
30364,108
7856,100
10328,108
2640,104
21480,104
5976,104
23312,112
3208,108
17048,104
2036,112
29632,116
16372,100
30280,100
9160,100
780,100
14564,104
12984,112
24392,100
16960,100
1428,100
12956,112
8440,100
21728,100
2796,112
3316,104
28384,112
32512,100
25080,112
11324,108
14068,104
18020,108
29228,104
2268,116
16104,108
32692,112
31392,100
5748,108
25100,104
27472,104
16328,116
1276,112
23532,112
31760,108
21076,112
17720,104
1708,108
14352,100
18408,100
30912,116
23424,116
15252,104
6560,104
15804,108
3664,104
25452,108
11384,104
15500,116
20840,108
1848,108
9312,116
12336,112
20252,104
32140,100
5912,100
15244,116
14336,100
31324,100
21740,116
13200,104
22328,104
21204,100
1436,104
9280,100
23912,100
24480,112
6620,108
19776,108
8940,104
28628,112
20792,104
23384,104
11488,112
20104,108
8344,104
116,116
25660,116
2120,104
20852,116
14476,116
6820,112
9216,108
5096,104
22728,108
11000,100
22000,112
744,108
13740,104
4440,108
16820,100
80,100
25292,112
27500,104
27132,112
24816,108
24596,100
31420,116
14780,104
29572,100
2188,108
1312,108
17112,100
4860,108
11148,112
10544,100
6100,108
31636,100
28264,104
28452,104
3508,100
21696,104
12448,112
17384,108
19488,104
6284,100
25748,116
32172,104
3572,108
248,112
5740,108
31476,104
6356,100
13560,104
19124,100
31032,100
20208,112
30860,112
17364,100
25396,104
24312,112
24208,104
29212,100
17252,112
30476,108
14824,108
4036,104
6336,100
22528,116
27128,116
14908,116
3996,112
27432,116
31116,116
15440,112
19584,100
25872,100
9660,100
29428,104
10952,104
12628,104
2796,112
5132,112
13232,104
16900,108
4388,100
25432,116
26040,116
21372,108
30024,100
27496,100
27160,104
9712,116
6564,100
6616,108
22532,112
17308,112
31820,116
31000,100
11284,108
26408,104
26324,100
25936,108
15568,100
31140,108
24408,100
22140,108
20376,108
32216,100
14936,104
19692,112
21028,108
27312,116
5848,104
28948,104
26684,112
24504,100
10416,100
20388,116
26436,104
1896,104
12632,104
3776,104
2164,112
3312,108
13048,108
24140,112
26012,100
2000,104
24408,112
29232,104
31100,116
22920,108
10716,108
5920,108
1796,112
3252,104
14044,104
14752,104
17632,112
1312,100
31068,104
11348,116
552,104
16540,116
20016,108
27772,112
22852,112
16512,104
30584,108
26024,116
6704,100
24524,116
18524,108
7084,112
4180,108
18116,108
18144,108
19580,104
9824,116
15748,100
26480,108
9168,100
32592,108
17000,112
26512,112
2312,116
12444,108
14572,116
31176,108
19672,104
11868,108
6396,112
8384,108
11996,108
5852,104
23280,104
20124,112
21712,108
17076,116
19268,112
7716,112
3516,116
4664,112
12748,116
7852,112
19552,112
3540,104
9000,104
22456,112
29984,104
20732,104
5296,112
21796,104
20536,100
308,112
17924,104
11048,116
10380,112
5768,104
28420,112
26436,112
31284,112
304,100
13068,108
920,108
12488,100
268,104
14828,108
20452,104
6728,112
20060,104
4276,100
19540,108
29876,116
22140,112
8768,108
32124,108
12348,104
26436,100
14968,104
8596,104
1436,116
11072,100
24024,100
24588,108
3184,116
3140,100
1292,100
7588,112
29116,112
8096,116
16560,112
10032,104
608,108
27580,100
17692,116
8988,112
6872,116
7712,108
7468,100
32616,104
13088,108
13216,108
26852,108
10508,100
32528,104
31500,108
15368,100
832,100
7236,116
32380,104
5900,116
4916,100
16768,104
29932,108
17308,112
3280,100
11448,100
19040,108
20492,112
7592,100
3004,100
9068,104
21536,108
28684,116
17580,100
24420,108
11984,100
26264,112
29916,108
25276,112
27636,104
7408,104
3840,104
6796,112
31632,116
28712,104
24884,108
1888,104
31656,112
7400,112
28880,100
4148,108
20592,100
14676,108
6240,112
16288,112
22656,112
9740,116
3576,100
10284,116
30752,112
10836,100
32220,108
15784,108
18228,100
14592,116
24812,112
15400,100
30084,112
29364,100
32664,112
20712,100
32592,100
6724,112
27020,100
8,100
19960,116
13556,112
22336,108
3556,104
29780,108
31004,108
29656,100
6384,104
140,108
23272,108
24500,100
3000,104
32268,104
26816,100
16664,116
12836,104
7912,112
14128,112
12488,108
7060,112
3044,116
8072,112
29972,116
8820,112
284,116
3180,116
28364,116
31648,116
11612,116
11380,104
6784,112
21092,116
25208,112
16268,108
26072,108
19276,112
8740,104
27048,116
19588,116
20572,116
14240,104
13740,116
19040,108
8692,104
21124,100
23084,116
31480,116
27356,116
18736,112
836,116
6976,100
24960,104
3476,100
13100,108
10544,108
16420,104
4064,108
13368,116
